date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_result,home_points,away_result,away_points,home_xg,away_xg,age_home,age_away,min_home,min_away,crdY_home,crdY_away,crdR_home,crdR_away,MatchURL
2021-07-18,United States,Canada,1,0,Gold Cup,Kansas City,United States,FALSE,W,3,L,0,NA,NA,24,26.133333333333333,61.875,66,0,0,0,0,https://fbref.com/en/matches/d6ce8cbf/United-States-Canada-July-18-2021-Gold-Cup
2021-07-20,Suriname,Guadeloupe,2,1,Gold Cup,Houston,United States,TRUE,W,3,L,0,NA,NA,27.75,25.875,61.875,58,2,4,0,2,https://fbref.com/en/matches/3401525c/Suriname-Guadeloupe-July-20-2021-Gold-Cup
2021-07-20,Costa Rica,Jamaica,1,0,Gold Cup,Orlando,United States,TRUE,W,3,L,0,NA,NA,28.8125,27.0625,60.6875,61.875,0,1,1,0,https://fbref.com/en/matches/383678ff/Costa-Rica-Jamaica-July-20-2021-Gold-Cup
2021-07-20,Panama,Grenada,3,1,Gold Cup,Orlando,United States,TRUE,W,3,L,0,NA,NA,28,25.4375,61.875,61.875,0,2,0,0,https://fbref.com/en/matches/b1ea6491/Panama-Grenada-July-20-2021-Gold-Cup
2021-07-20,Honduras,Qatar,0,2,Gold Cup,Houston,United States,TRUE,L,0,W,3,NA,NA,28.875,26.4,61.875,66,1,0,0,0,https://fbref.com/en/matches/99eaca87/Honduras-Qatar-July-20-2021-Gold-Cup
2021-07-24,Mexico,Honduras,3,0,Gold Cup,Glendale,United States,TRUE,W,3,L,0,NA,NA,28.5625,28.666666666666668,61.875,66,1,4,0,0,https://fbref.com/en/matches/de8a5654/Mexico-Honduras-July-24-2021-Gold-Cup
2021-07-24,Qatar,El Salvador,3,2,Gold Cup,Glendale,United States,TRUE,W,3,L,0,NA,NA,26.066666666666666,26.133333333333333,66,66,0,3,0,0,https://fbref.com/en/matches/74432b7b/Qatar-El-Salvador-July-24-2021-Gold-Cup
2021-07-25,Costa Rica,Canada,0,2,Gold Cup,Arlington,United States,TRUE,L,0,W,3,NA,NA,28.375,26.125,61.875,61.875,0,3,0,0,https://fbref.com/en/matches/06373d21/Costa-Rica-Canada-July-25-2021-Gold-Cup
2021-07-25,United States,Jamaica,1,0,Gold Cup,Arlington,United States,FALSE,W,3,L,0,NA,NA,23.8,27.4,66,66,0,3,0,0,https://fbref.com/en/matches/3b95d7c9/United-States-Jamaica-July-25-2021-Gold-Cup
2021-07-29,Mexico,Canada,2,1,Gold Cup,Houston,United States,TRUE,W,3,L,0,NA,NA,28.857142857142858,25.384615384615383,70.71428571428571,76.15384615384616,2,4,0,0,https://fbref.com/en/matches/1491197a/Mexico-Canada-July-29-2021-Gold-Cup
2021-08-01,United States,Mexico,1,0,Gold Cup,Las Vegas,United States,FALSE,W,3,L,0,NA,NA,23.647058823529413,28.235294117647058,77.64705882352942,77.64705882352942,1,3,0,0,https://fbref.com/en/matches/823638f1/United-States-Mexico-August-1-2021-Gold-Cup
2021-08-21,El Salvador,Costa Rica,0,0,Friendly,Carson,United States,TRUE,D,1,D,1,NA,NA,23.88888888888889,25.705882352941178,55,58.23529411764706,3,3,0,0,https://fbref.com/en/matches/65090c66/El-Salvador-Costa-Rica-August-21-2021-Friendlies-M
2021-09-01,Bahrain,Haiti,6,1,Friendly,Riffa,Bahrain,FALSE,W,3,L,0,NA,NA,27.294117647058822,24.266666666666666,58.23529411764706,66,0,0,0,0,https://fbref.com/en/matches/bdcf4c4d/Bahrain-Haiti-September-1-2021-Friendlies-M
2021-09-01,Finland,Wales,0,0,Friendly,Helsinki,Finland,FALSE,D,1,D,1,NA,NA,25.5625,24.647058823529413,61.875,58.23529411764706,1,1,0,0,https://fbref.com/en/matches/678222a1/Finland-Wales-September-1-2021-Friendlies-M
2021-09-01,Qatar,Serbia,0,4,Friendly,Debrecen,Hungary,TRUE,L,0,W,3,NA,NA,26.470588235294116,24.823529411764707,58.23529411764705,58.23529411764706,0,0,0,0,https://fbref.com/en/matches/c12c3c28/Qatar-Serbia-September-1-2021-Friendlies-M
2021-09-01,Switzerland,Greece,2,1,Friendly,Basel,Switzerland,FALSE,W,3,L,0,NA,NA,25.529411764705884,25.88235294117647,58.23529411764706,58.23529411764706,0,2,0,0,https://fbref.com/en/matches/8c98e633/Switzerland-Greece-September-1-2021-Friendlies-M
2021-09-01,Mali,Rwanda,1,0,FIFA World Cup qualification,Agadir,Morocco,TRUE,W,3,L,0,NA,NA,25.066666666666666,26.642857142857142,66,70.71428571428571,2,1,0,0,https://fbref.com/en/matches/8a08186a/Mali-Rwanda-September-1-2021-WCQ----CAF-M
2021-09-01,Egypt,Angola,1,0,FIFA World Cup qualification,Cairo,Egypt,FALSE,W,3,L,0,NA,NA,27.866666666666667,25.933333333333334,66,66,1,0,0,0,https://fbref.com/en/matches/c3b7c811/Egypt-Angola-September-1-2021-WCQ----CAF-M
2021-09-01,Libya,Gabon,2,1,FIFA World Cup qualification,Benina,Libya,FALSE,W,3,L,0,NA,NA,27.866666666666667,28.076923076923077,66,76.15384615384616,1,2,0,0,https://fbref.com/en/matches/5432b7cd/Libya-Gabon-September-1-2021-WCQ----CAF-M
2021-09-01,Senegal,Togo,2,0,FIFA World Cup qualification,Thiès,Senegal,FALSE,W,3,L,0,NA,NA,26.4375,25.533333333333335,61.875,66,0,1,0,0,https://fbref.com/en/matches/cf33f3f8/Senegal-Togo-September-1-2021-WCQ----CAF-M
2021-09-01,Guinea-Bissau,Guinea,1,1,FIFA World Cup qualification,Nouakchott,Mauritania,TRUE,D,1,D,1,NA,NA,26.666666666666668,26.785714285714285,66,70.71428571428571,0,2,0,0,https://fbref.com/en/matches/a28e9f53/Guinea-Bissau-Guinea-September-1-2021-WCQ----CAF-M
2021-09-01,Luxembourg,Azerbaijan,2,1,FIFA World Cup qualification,Luxembourg,Luxembourg,FALSE,W,3,L,0,NA,NA,25.4,26.375,66,61.875,2,3,0,0,https://fbref.com/en/matches/24d545a7/Luxembourg-Azerbaijan-September-1-2021-WCQ----UEFA-M
2021-09-01,Denmark,Scotland,2,0,FIFA World Cup qualification,Copenhagen,Denmark,FALSE,W,3,L,0,NA,NA,25.9375,26.4,61.875,66,0,0,0,0,https://fbref.com/en/matches/42e7a972/Denmark-Scotland-September-1-2021-WCQ----UEFA-M
2021-09-01,Moldova,Austria,0,2,FIFA World Cup qualification,Chișinău,Moldova,FALSE,L,0,W,3,NA,NA,27.5625,27.9375,61.875,61.875,2,0,0,0,https://fbref.com/en/matches/d4895a50/Moldova-Austria-September-1-2021-WCQ----UEFA-M
2021-09-01,Norway,Netherlands,1,1,FIFA World Cup qualification,Oslo,Norway,FALSE,D,1,D,1,NA,NA,24.714285714285715,26.153846153846153,70.71428571428571,76.15384615384616,3,2,0,0,https://fbref.com/en/matches/4a8d10d3/Norway-Netherlands-September-1-2021-WCQ----UEFA-M
2021-09-01,Latvia,Gibraltar,3,1,FIFA World Cup qualification,Riga,Latvia,FALSE,W,3,L,0,NA,NA,25.785714285714285,26.8125,70.71428571428571,61.875,1,3,0,0,https://fbref.com/en/matches/8e87ef24/Latvia-Gibraltar-September-1-2021-WCQ----UEFA-M
2021-09-01,Malta,Cyprus,3,0,FIFA World Cup qualification,Ta' Qali,Malta,FALSE,W,3,L,0,NA,NA,25.875,25.9375,61.875,58.6875,3,3,0,1,https://fbref.com/en/matches/5a1e4968/Malta-Cyprus-September-1-2021-WCQ----UEFA-M
2021-09-01,Slovenia,Slovakia,1,1,FIFA World Cup qualification,Ljubljana,Slovenia,FALSE,D,1,D,1,NA,NA,25.5,27.6,61.875,66,2,2,0,0,https://fbref.com/en/matches/6e2468bd/Slovenia-Slovakia-September-1-2021-WCQ----UEFA-M
2021-09-01,Russia,Croatia,0,0,FIFA World Cup qualification,Moscow,Russia,FALSE,D,1,D,1,NA,NA,26.875,27,61.875,66,2,0,0,0,https://fbref.com/en/matches/8188ce4b/Russia-Croatia-September-1-2021-WCQ----UEFA-M
2021-09-02,Nepal,India,1,1,Friendly,Kathmandu,Nepal,FALSE,D,1,D,1,NA,NA,23.176470588235293,25.176470588235293,58.23529411764705,58.23529411764706,3,0,0,0,https://fbref.com/en/matches/aac1fba1/Nepal-India-September-2-2021-Friendlies-M
2021-09-02,Niger,Burkina Faso,0,2,FIFA World Cup qualification,Marrakech,Morocco,TRUE,L,0,W,3,NA,NA,27.066666666666666,26,61.875,66,3,1,0,0,https://fbref.com/en/matches/b8e59393/Niger-Burkina-Faso-September-2-2021-WCQ----CAF-M
2021-09-02,Kenya,Uganda,0,0,FIFA World Cup qualification,Nairobi,Kenya,FALSE,D,1,D,1,NA,NA,25.4,25.375,66,61.875,2,3,0,0,https://fbref.com/en/matches/81bbcf04/Kenya-Uganda-September-2-2021-WCQ----CAF-M
2021-09-02,Namibia,Congo,1,1,FIFA World Cup qualification,Johannesburg,South Africa,TRUE,D,1,D,1,NA,NA,29.214285714285715,23.933333333333334,70.71428571428571,66,1,2,0,0,https://fbref.com/en/matches/e75f2783/Namibia-Congo-September-2-2021-WCQ----CAF-M
2021-09-02,Madagascar,Benin,0,1,FIFA World Cup qualification,Antananarivo,Madagascar,FALSE,L,0,W,3,NA,NA,29.214285714285715,26.066666666666666,70.71428571428572,66,0,2,0,0,https://fbref.com/en/matches/b3aef2e5/Madagascar-Benin-September-2-2021-WCQ----CAF-M
2021-09-02,Georgia,Kosovo,0,1,FIFA World Cup qualification,Batumi,Georgia,FALSE,L,0,W,3,NA,NA,26.2,25.733333333333334,66,66,3,3,0,0,https://fbref.com/en/matches/261048c8/Georgia-Kosovo-September-2-2021-WCQ----UEFA-M
2021-09-02,Sweden,Spain,2,1,FIFA World Cup qualification,Stockholm,Sweden,FALSE,W,3,L,0,NA,NA,26.533333333333335,26.75,66,61.875,2,2,0,0,https://fbref.com/en/matches/a2c7d162/Sweden-Spain-September-2-2021-WCQ----UEFA-M
2021-09-02,Italy,Bulgaria,1,1,FIFA World Cup qualification,Florence,Italy,FALSE,D,1,D,1,NA,NA,27.5,25.75,61.875,61.875,2,2,0,0,https://fbref.com/en/matches/820ab218/Italy-Bulgaria-September-2-2021-WCQ----UEFA-M
2021-09-02,Lithuania,Northern Ireland,1,4,FIFA World Cup qualification,Vilnius,Lithuania,FALSE,L,0,W,3,NA,NA,25.933333333333334,26.6,66,66,4,2,0,0,https://fbref.com/en/matches/145016db/Lithuania-Northern-Ireland-September-2-2021-WCQ----UEFA-M
2021-09-02,Czech Republic,Belarus,1,0,FIFA World Cup qualification,Ostrava,Czech Republic,FALSE,W,3,L,0,NA,NA,26.875,26.4375,61.875,61.875,1,1,0,0,https://fbref.com/en/matches/ffbd82d8/Czech-Republic-Belarus-September-2-2021-WCQ----UEFA-M
2021-09-02,Estonia,Belgium,2,5,FIFA World Cup qualification,Tallinn,Estonia,FALSE,L,0,W,3,NA,NA,27.0625,27.3125,61.875,61.875,1,2,0,0,https://fbref.com/en/matches/c2ec79e2/Estonia-Belgium-September-2-2021-WCQ----UEFA-M
2021-09-02,Andorra,San Marino,2,0,FIFA World Cup qualification,Andorra la Vella,Andorra,FALSE,W,3,L,0,NA,NA,29,26.4375,61.875,61.875,2,2,0,0,https://fbref.com/en/matches/348a4827/Andorra-San-Marino-September-2-2021-WCQ----UEFA-M
2021-09-02,Hungary,England,0,4,FIFA World Cup qualification,Budapest,Hungary,FALSE,L,0,W,3,NA,NA,25.714285714285715,26.071428571428573,70.71428571428571,70.71428571428571,3,2,0,0,https://fbref.com/en/matches/7612db0b/Hungary-England-September-2-2021-WCQ----UEFA-M
2021-09-02,Poland,Albania,4,1,FIFA World Cup qualification,Warsaw,Poland,FALSE,W,3,L,0,NA,NA,27.2,27.466666666666665,66,66,2,5,0,0,https://fbref.com/en/matches/3a5ec6de/Poland-Albania-September-2-2021-WCQ----UEFA-M
2021-09-02,Iceland,Romania,0,2,FIFA World Cup qualification,Reykjavík,Iceland,FALSE,L,0,W,3,NA,NA,26,26,70.71428571428571,61.875,2,4,0,0,https://fbref.com/en/matches/ce679e80/Iceland-Romania-September-2-2021-WCQ----UEFA-M
2021-09-02,Liechtenstein,Germany,0,2,FIFA World Cup qualification,St. Gallen,Switzerland,TRUE,L,0,W,3,NA,NA,25.75,25.3125,61.875,61.875,0,0,0,0,https://fbref.com/en/matches/a7092d3d/Liechtenstein-Germany-September-2-2021-WCQ----UEFA-M
2021-09-02,Bolivia,Colombia,1,1,FIFA World Cup qualification,La Paz,Bolivia,FALSE,D,1,D,1,NA,NA,27.375,29.375,61.8125,61.875,4,1,1,0,https://fbref.com/en/matches/55d031db/Bolivia-Colombia-September-2-2021-WCQ----CONMEBOL-M
2021-09-02,Ecuador,Paraguay,2,0,FIFA World Cup qualification,Quito,Ecuador,FALSE,W,3,L,0,NA,NA,26.0625,26.375,61.875,61.875,3,2,0,0,https://fbref.com/en/matches/14914c47/Ecuador-Paraguay-September-2-2021-WCQ----CONMEBOL-M
2021-09-02,Peru,Uruguay,1,1,FIFA World Cup qualification,Lima,Peru,FALSE,D,1,D,1,NA,NA,28.785714285714285,26.4375,70.71428571428571,61.875,0,1,0,0,https://fbref.com/en/matches/9c62d11d/Peru-Uruguay-September-2-2021-WCQ----CONMEBOL-M
2021-09-02,Venezuela,Argentina,1,3,FIFA World Cup qualification,Caracas,Venezuela,FALSE,L,0,W,3,NA,NA,25.9375,28.0625,58.1875,61.875,2,0,1,0,https://fbref.com/en/matches/28fd5b50/Venezuela-Argentina-September-2-2021-WCQ----CONMEBOL-M
2021-09-02,Chile,Brazil,0,1,FIFA World Cup qualification,Santiago,Chile,FALSE,L,0,W,3,NA,NA,30.214285714285715,26.571428571428573,70.71428571428571,70.71428571428571,3,4,0,0,https://fbref.com/en/matches/86e9755d/Chile-Brazil-September-2-2021-WCQ----CONMEBOL-M
2021-09-03,Mauritania,Zambia,1,2,FIFA World Cup qualification,Nouakchott,Mauritania,FALSE,L,0,W,3,NA,NA,26.066666666666666,24.571428571428573,66,70.71428571428572,0,3,0,0,https://fbref.com/en/matches/fd0c21dc/Mauritania-Zambia-September-3-2021-WCQ----CAF-M
2021-09-03,Nigeria,Liberia,2,0,FIFA World Cup qualification,Lagos,Nigeria,FALSE,W,3,L,0,NA,NA,25.75,23.071428571428573,61.875,70.71428571428571,0,3,0,0,https://fbref.com/en/matches/7368cfe9/Nigeria-Liberia-September-3-2021-WCQ----CAF-M
2021-09-03,Cameroon,Malawi,2,0,FIFA World Cup qualification,Yaoundé,Cameroon,FALSE,W,3,L,0,NA,NA,26.5,26.5,61.875,70.71428571428571,2,3,0,0,https://fbref.com/en/matches/0e9293fa/Cameroon-Malawi-September-3-2021-WCQ----CAF-M
2021-09-03,Ghana,Ethiopia,1,0,FIFA World Cup qualification,Cape Coast,Ghana,FALSE,W,3,L,0,NA,NA,26.333333333333332,25.125,66,61.875,1,2,0,0,https://fbref.com/en/matches/db1404eb/Ghana-Ethiopia-September-3-2021-WCQ----CAF-M
2021-09-04,Qatar,Portugal,1,3,Friendly,Debrecen,Hungary,TRUE,L,0,W,3,NA,NA,26.352941176470587,26,55.11764705882352,58.23529411764706,2,1,2,0,https://fbref.com/en/matches/f47c4bcc/Qatar-Portugal-September-4-2021-Friendlies-M
2021-09-04,Serbia,Luxembourg,4,1,FIFA World Cup qualification,Belgrade,Serbia,FALSE,W,3,L,0,NA,NA,25.75,25.466666666666665,61.875,65.93333333333334,1,3,0,1,https://fbref.com/en/matches/17236111/Serbia-Luxembourg-September-4-2021-WCQ----UEFA-M
2021-09-04,Finland,Kazakhstan,1,0,FIFA World Cup qualification,Helsinki,Finland,FALSE,W,3,L,0,NA,NA,26.875,26.75,61.875,61.875,1,3,0,0,https://fbref.com/en/matches/efa8688d/Finland-Kazakhstan-September-4-2021-WCQ----UEFA-M
2021-09-04,Ukraine,France,1,1,FIFA World Cup qualification,Kyiv,Ukraine,FALSE,D,1,D,1,NA,NA,26.2,27,66,70.71428571428571,2,1,0,0,https://fbref.com/en/matches/3ecb55c6/Ukraine-France-September-4-2021-WCQ----UEFA-M
2021-09-04,Faroe Islands,Denmark,0,1,FIFA World Cup qualification,Tórshavn,Faroe Islands,FALSE,L,0,W,3,NA,NA,28.2,25,65.53333333333333,61.875,3,2,1,0,https://fbref.com/en/matches/96adeef3/Faroe-Islands-Denmark-September-4-2021-WCQ----UEFA-M
2021-09-04,Scotland,Moldova,1,0,FIFA World Cup qualification,Glasgow,Scotland,FALSE,W,3,L,0,NA,NA,26.125,28.071428571428573,61.875,70.71428571428572,0,1,0,0,https://fbref.com/en/matches/62c130a1/Scotland-Moldova-September-4-2021-WCQ----UEFA-M
2021-09-04,Israel,Austria,5,2,FIFA World Cup qualification,Haifa,Israel,FALSE,W,3,L,0,NA,NA,28.5,26.5625,61.875,61.875,3,2,0,0,https://fbref.com/en/matches/934140ca/Israel-Austria-September-4-2021-WCQ----UEFA-M
2021-09-04,Latvia,Norway,0,2,FIFA World Cup qualification,Riga,Latvia,FALSE,L,0,W,3,NA,NA,26.75,24.875,61.875,61.875,2,0,0,0,https://fbref.com/en/matches/4a2273d7/Latvia-Norway-September-4-2021-WCQ----UEFA-M
2021-09-04,Netherlands,Montenegro,4,0,FIFA World Cup qualification,Eindhoven,Netherlands,FALSE,W,3,L,0,NA,NA,25.5,27.9375,70.71428571428571,61.875,1,4,0,0,https://fbref.com/en/matches/7876abc1/Netherlands-Montenegro-September-4-2021-WCQ----UEFA-M
2021-09-04,Slovenia,Malta,1,0,FIFA World Cup qualification,Ljubljana,Slovenia,FALSE,W,3,L,0,NA,NA,25.466666666666665,25.6875,66,61.875,1,4,0,0,https://fbref.com/en/matches/03ecb9df/Slovenia-Malta-September-4-2021-WCQ----UEFA-M
2021-09-04,Cyprus,Russia,0,2,FIFA World Cup qualification,Nicosia,Cyprus,FALSE,L,0,W,3,NA,NA,25.375,26.266666666666666,61.875,66,2,3,0,0,https://fbref.com/en/matches/a498b103/Cyprus-Russia-September-4-2021-WCQ----UEFA-M
2021-09-04,Slovakia,Croatia,0,1,FIFA World Cup qualification,Bratislava,Slovakia,FALSE,L,0,W,3,NA,NA,26.875,27.0625,61.875,61.875,2,1,0,0,https://fbref.com/en/matches/f98b38d7/Slovakia-Croatia-September-4-2021-WCQ----UEFA-M
2021-09-05,Estonia,Northern Ireland,0,1,Friendly,Tallinn,Estonia,FALSE,L,0,W,3,NA,NA,25.823529411764707,26.266666666666666,58.23529411764706,66,2,1,0,0,https://fbref.com/en/matches/aef28259/Estonia-Northern-Ireland-September-5-2021-Friendlies-M
2021-09-05,Nepal,India,1,2,Friendly,Kathmandu,Nepal,FALSE,L,0,W,3,NA,NA,24.58823529411765,25.375,58.23529411764705,61.875,1,1,0,0,https://fbref.com/en/matches/bab69a93/Nepal-India-September-5-2021-Friendlies-M
2021-09-05,Sweden,Uzbekistan,2,1,Friendly,Stockholm,Sweden,FALSE,W,3,L,0,NA,NA,27.466666666666665,24.88235294117647,66,58.23529411764705,1,1,0,0,https://fbref.com/en/matches/acd7a2c8/Sweden-Uzbekistan-September-5-2021-Friendlies-M
2021-09-05,Rwanda,Kenya,1,1,FIFA World Cup qualification,Kigali,Rwanda,FALSE,D,1,D,1,NA,NA,26.142857142857142,24.714285714285715,70.71428571428571,70.71428571428571,2,1,0,0,https://fbref.com/en/matches/b331b9cd/Rwanda-Kenya-September-5-2021-WCQ----CAF-M
2021-09-05,Gabon,Egypt,1,1,FIFA World Cup qualification,Franceville,Gabon,FALSE,D,1,D,1,NA,NA,27.923076923076923,27.866666666666667,76.15384615384616,64.6,0,3,0,1,https://fbref.com/en/matches/66675dea/Gabon-Egypt-September-5-2021-WCQ----CAF-M
2021-09-05,Togo,Namibia,0,1,FIFA World Cup qualification,Lomé,Togo,FALSE,L,0,W,3,NA,NA,26.1875,29.142857142857142,61.875,70.71428571428571,2,2,0,0,https://fbref.com/en/matches/b370e467/Togo-Namibia-September-5-2021-WCQ----CAF-M
2021-09-05,Kosovo,Greece,1,1,FIFA World Cup qualification,Pristina,Kosovo,FALSE,D,1,D,1,NA,NA,25,26.357142857142858,66,70.71428571428571,3,2,0,0,https://fbref.com/en/matches/ae2a538f/Kosovo-Greece-September-5-2021-WCQ----UEFA-M
2021-09-05,Spain,Georgia,4,0,FIFA World Cup qualification,Badajoz,Spain,FALSE,W,3,L,0,NA,NA,25.5,25.625,61.875,61.875,0,2,0,0,https://fbref.com/en/matches/c964cf05/Spain-Georgia-September-5-2021-WCQ----UEFA-M
2021-09-05,Bulgaria,Lithuania,1,0,FIFA World Cup qualification,Sofia,Bulgaria,FALSE,W,3,L,0,NA,NA,26.125,26.133333333333333,61.875,66,1,3,0,0,https://fbref.com/en/matches/d492c66d/Bulgaria-Lithuania-September-5-2021-WCQ----UEFA-M
2021-09-05,Switzerland,Italy,0,0,FIFA World Cup qualification,Basel,Switzerland,FALSE,D,1,D,1,NA,NA,26.75,26.875,61.875,61.875,4,1,0,0,https://fbref.com/en/matches/fc1d5df1/Switzerland-Italy-September-5-2021-WCQ----UEFA-M
2021-09-05,Belarus,Wales,2,3,FIFA World Cup qualification,Kazan,Russia,TRUE,L,0,W,3,NA,NA,26.2,26,66,76.15384615384616,2,1,0,0,https://fbref.com/en/matches/16d6f53a/Belarus-Wales-September-5-2021-WCQ----UEFA-M
2021-09-05,Belgium,Czech Republic,3,0,FIFA World Cup qualification,Brussels,Belgium,FALSE,W,3,L,0,NA,NA,27.5625,26.75,61.875,61.875,3,1,0,0,https://fbref.com/en/matches/7d0e1c6f/Belgium-Czech-Republic-September-5-2021-WCQ----UEFA-M
2021-09-05,England,Andorra,4,0,FIFA World Cup qualification,London,England,FALSE,W,3,L,0,NA,NA,25.5,28.875,70.71428571428571,61.875,1,6,0,0,https://fbref.com/en/matches/cebf498c/England-Andorra-September-5-2021-WCQ----UEFA-M
2021-09-05,Albania,Hungary,1,0,FIFA World Cup qualification,Elbasan,Albania,FALSE,W,3,L,0,NA,NA,26.3125,27.1875,61.875,61.875,3,1,0,0,https://fbref.com/en/matches/4d5bbeea/Albania-Hungary-September-5-2021-WCQ----UEFA-M
2021-09-05,San Marino,Poland,1,7,FIFA World Cup qualification,Serravalle,San Marino,FALSE,L,0,W,3,NA,NA,26.375,24.875,61.875,61.875,4,0,0,0,https://fbref.com/en/matches/7cb23e4f/San-Marino-Poland-September-5-2021-WCQ----UEFA-M
2021-09-05,Germany,Armenia,6,0,FIFA World Cup qualification,Stuttgart,Germany,FALSE,W,3,L,0,NA,NA,25.625,28.125,61.875,61.875,0,1,0,0,https://fbref.com/en/matches/6bdb93f0/Germany-Armenia-September-5-2021-WCQ----UEFA-M
2021-09-05,Romania,Liechtenstein,2,0,FIFA World Cup qualification,Bucharest,Romania,FALSE,W,3,L,0,NA,NA,24.625,25.1875,61.875,61.875,0,1,0,0,https://fbref.com/en/matches/b2c2a12c/Romania-Liechtenstein-September-5-2021-WCQ----UEFA-M
2021-09-05,Ecuador,Chile,0,0,FIFA World Cup qualification,Quito,Ecuador,FALSE,D,1,D,1,NA,NA,25,28.733333333333334,64.13333333333334,66,1,3,1,0,https://fbref.com/en/matches/de7730bd/Ecuador-Chile-September-5-2021-WCQ----CONMEBOL-M
2021-09-05,Paraguay,Colombia,1,1,FIFA World Cup qualification,Asunción,Paraguay,FALSE,D,1,D,1,NA,NA,26.266666666666666,28.9375,66,61.875,4,4,0,0,https://fbref.com/en/matches/45bfd8f1/Paraguay-Colombia-September-5-2021-WCQ----CONMEBOL-M
2021-09-05,Uruguay,Bolivia,4,2,FIFA World Cup qualification,Montevideo,Uruguay,FALSE,W,3,L,0,NA,NA,25.5625,27.125,61.875,61.875,0,2,0,0,https://fbref.com/en/matches/2b7eb917/Uruguay-Bolivia-September-5-2021-WCQ----CONMEBOL-M
2021-09-05,Peru,Venezuela,1,0,FIFA World Cup qualification,Lima,Peru,FALSE,W,3,L,0,NA,NA,29,26.125,61.875,58.5625,2,3,0,1,https://fbref.com/en/matches/809d07b0/Peru-Venezuela-September-5-2021-WCQ----CONMEBOL-M
2021-09-06,Djibouti,Niger,2,4,FIFA World Cup qualification,Rabat,Morocco,TRUE,L,0,W,3,NA,NA,24.5,26.466666666666665,61.875,61.875,2,2,0,0,https://fbref.com/en/matches/7fa0f51c/Djibouti-Niger-September-6-2021-WCQ----CAF-M
2021-09-06,Uganda,Mali,0,0,FIFA World Cup qualification,Entebbe,Uganda,FALSE,D,1,D,1,NA,NA,25.125,25.933333333333334,60.25,66,1,0,1,0,https://fbref.com/en/matches/a6563de9/Uganda-Mali-September-6-2021-WCQ----CAF-M
2021-09-06,South Africa,Ghana,1,0,FIFA World Cup qualification,Johannesburg,South Africa,FALSE,W,3,L,0,NA,NA,25.615384615384617,25.933333333333334,70.71428571428571,66,3,1,0,0,https://fbref.com/en/matches/c17547b6/South-Africa-Ghana-September-6-2021-WCQ----CAF-M
2021-09-07,Bahrain,Jordan,1,2,Friendly,Riffa,Bahrain,FALSE,L,0,W,3,NA,NA,27.058823529411764,25.5625,58.23529411764706,61.875,1,2,0,0,https://fbref.com/en/matches/50e1a544/Bahrain-Jordan-September-7-2021-Friendlies-M
2021-09-07,Comoros,Burundi,1,0,Friendly,Moroni,Comoros,FALSE,W,3,L,0,NA,NA,27.9375,23.1875,61.875,61.875,0,3,0,0,https://fbref.com/en/matches/cad24b4c/Comoros-Burundi-September-7-2021-Friendlies-M
2021-09-07,Luxembourg,Qatar,1,1,Friendly,Luxembourg,Luxembourg,FALSE,D,1,D,1,NA,NA,24.941176470588236,25.9375,58.23529411764706,61.875,1,4,0,0,https://fbref.com/en/matches/238ebe53/Luxembourg-Qatar-September-7-2021-Friendlies-M
2021-09-07,Burkina Faso,Algeria,1,1,FIFA World Cup qualification,Marrakech,Morocco,TRUE,D,1,D,1,NA,NA,24.133333333333333,28.266666666666666,66,66,2,1,0,0,https://fbref.com/en/matches/1fc4cd6b/Burkina-Faso-Algeria-September-7-2021-WCQ----CAF-M
2021-09-07,Zambia,Tunisia,0,2,FIFA World Cup qualification,Ndola,Zambia,FALSE,L,0,W,3,NA,NA,25,26.875,66,61.875,2,4,0,0,https://fbref.com/en/matches/f8b4c8bb/Zambia-Tunisia-September-7-2021-WCQ----CAF-M
2021-09-07,Cape Verde,Nigeria,1,2,FIFA World Cup qualification,Mindelo,Cape Verde,FALSE,L,0,W,3,NA,NA,27.4375,24.733333333333334,61.875,66,0,2,0,0,https://fbref.com/en/matches/5453149c/Cape-Verde-Nigeria-September-7-2021-WCQ----CAF-M
2021-09-07,Malawi,Mozambique,1,0,FIFA World Cup qualification,Johannesburg,South Africa,TRUE,W,3,L,0,NA,NA,25.4,24.133333333333333,66,61.875,1,0,0,0,https://fbref.com/en/matches/a57e8968/Malawi-Mozambique-September-7-2021-WCQ----CAF-M
2021-09-07,Angola,Libya,0,1,FIFA World Cup qualification,Luanda,Angola,FALSE,L,0,W,3,NA,NA,24.933333333333334,27.866666666666667,66,66,1,3,0,0,https://fbref.com/en/matches/197481ce/Angola-Libya-September-7-2021-WCQ----CAF-M
2021-09-07,Ethiopia,Zimbabwe,1,0,FIFA World Cup qualification,Bahir Dar,Ethiopia,FALSE,W,3,L,0,NA,NA,24.866666666666667,28.642857142857142,66,70.71428571428572,0,3,0,0,https://fbref.com/en/matches/2427c1f6/Ethiopia-Zimbabwe-September-7-2021-WCQ----CAF-M
2021-09-07,Congo,Senegal,1,3,FIFA World Cup qualification,Brazzaville,Congo,FALSE,L,0,W,3,NA,NA,24.357142857142858,26.5,70.71428571428571,61.875,4,4,0,0,https://fbref.com/en/matches/3634ff51/Congo-Senegal-September-7-2021-WCQ----CAF-M
